source_text	important_entities	informal_paraphrase	source_text_inform_score	informal_paraphrase_inform_score	informal_increase	is_manual_rewrite
Would you confirm these details? You want to pick up the compact car from Charles de Gaulle International Airport on March 8th at 3:30 pm and drop it off on March 9th?	['Charles de Gaulle International Airport', 'March 8th', '3:30 pm', 'March 9th']	do u confirm this?u wanna pickup charles de gaulle international airport on march 8th at 3:30 pm and drop it on march 9th?	0.0042123924940824	0.9916397929191588	0.9874274004250764	1
Will you please confirm that you want to play Citizen Kane with subtitles?	['Citizen Kane']	plz confim u wanna play citizen kane with subs	0.0033042607828974	0.990750253200531	0.9874459924176336	1
Okay, I will purchase as soon as you confirm you'd like 1 ticket to ZZ Top on March 8th in Vancouver.	['ZZ Top', ' March 8th', ' Vancouver']	Ok, I'll buy as soon as you confirm u want 1 ticket to zz top march 8th in Vancouver.	0.0054123443551361	0.9928644895553588	0.9874521452002228	0
No problem. What city are you located? Is there a specific practice such as Ophthalmologist, Gynecologist, etc.?.	[]	no problem, no problem. what city are u in? ophthalmologist, gynecologist, etc... i think so...	0.0030171787366271	0.9906668066978456	0.9876496279612184	0
Thanks. I also need a hotel room there.	[]	thanks:-) i need a hotel room there too.	0.006898948457092	0.9946379065513612	0.987738958094269	0
Please confirm to book a cab with regular ride for 2 to 381 South Van Ness Avenue.	['381 South Van Ness Avenue']	plz confirm that u wanna book a cab with regular ride for two people to 381 south van ness avenue.	0.0058850729838013	0.9936605095863342	0.9877754366025328	1
Where do you plan on visiting? What date will you be returning? Where will you depart from?	[]	where do u plan on going to? what date are you coming back? where will u go from?	0.0032827097456902	0.9910979866981506	0.9878152769524604	0
Yes. Can I have the address?	[]	yea, yeah. can i have the address???	0.0043103327043354	0.992315113544464	0.9880047808401288	0
Thanks. When am I free that day?	[]	thanks:-) when am i free that day?	0.0052871187217533	0.993386685848236	0.9880995671264828	0
Thank you for everything. Do you have a rental car for me there. A small one will do and I will want it till next Tuesday.	['next Tuesday']	thanks for everything:) do u have a rental car for me there? a little one will do and I'll want it till next Tuesday.	0.0031820251606404	0.9913177490234376	0.988135723862797	0
Please tell me if you prefer a specific airline, like maybe American Airlines, Air France or any other one, as well as your departure and when do you want your return flight to take off.	[]	plz tell me if you prefer any certain airline, like maybe American Airlines, Air France or smth else. and what about ur departure?  from where do u wanna fly back?	0.002781715709716	0.9911565780639648	0.9883748623542488	1
Thanks. I need to transfer some money.	[]	thanks:-) i need to transfer some money	0.0042684637010097	0.9927517175674438	0.988483253866434	0
Please make the booking from tomorrow.	['tomorrow']	plz book it from tomorrow.	0.0034838032443076	0.9920504689216614	0.9885666656773536	1
Would you tell me about the airlines you prefer, like Alaska Airlines, Air Canada or any other airlines? Also when are you leaving and where do you want to go?	[]	do you know what airlines u want, like Alaska Airlines, Air Canada or anything? AND WHEN YOU LEAVE AND WHERE DO YOU WANT TO GO.	0.0057250298559665	0.9943284392356871	0.9886034093797208	0
Yes. Can you check the showing time for Green Book at the AMC Deer Valley.	['Green Book', 'AMC Deer Valley']	yeah plz check time of green book at the amc deer valley.	0.0042867790907621	0.993107795715332	0.98882101662457	1
Thank you! I also wanted to ask about the attractions there. Can you also find me a Museum?	[]	thanks dude! i also wanna know what attractions are down there? can u find me museum?	0.003397332271561	0.9923462867736816	0.9889489545021206	1
Thanks. I want to find a hotel.	[]	thanks:-) i want to find a hotel	0.0057331779971718	0.9946916699409484	0.9889584919437766	0
Yes, that is the suitable one I search for and thanks for the same.	[]	yea thats the best one i search for and thanks for the same	0.003584305755794	0.992570459842682	0.9889861540868878	0
Sure, please can you confirm that you wish to play the song Bad Reputation on your Bedroom Speaker, right?	['Bad Reputation']	yes u want to play bad rep on your bedroom speaker, right?	0.0036816208157688	0.9927454590797424	0.9890638382639736	0
Please confirm the details. The event is Bill Callahan for number of tickets is for 4 people.	['Bill Callahan']	plz confirm: u want 4 tickets for Bill Callahan	0.0031549120321869	0.9922299981117249	0.989075086079538	1
Yes, that suits me well. Can you tell me the location of the venue, and the time when the event starts?	[]	yea that suits me good. can u tell me where the event starts and when?	0.003052772488445	0.9921798706054688	0.9891270981170236	0
Ac Hotel by Marriott Beverly Hills has 2 stars. Does this option work for you, Sir?	['Ac Hotel by Marriott Beverly Hills']	ac hotel in beverly hills has 2 stars, is it ok 4 u?	0.0065775029361248	0.9957299828529358	0.989152479916811	1
Yes, I would like to stay at The River Hotel, the check in date is the 3rd and I need my room for 10 days.	['The River Hotel', ' the 3rd', ' 10']	yea i wanna stay at the river hotel, check in date is the 3rd and i need my room for 10 days.	0.0033039168920367	0.9924749732017516	0.9891710563097148	0
Would you like to go ahead and purchase tickets?	[]	do u wanna go ahead and buy tickets?	0.003801361657679	0.9930577278137208	0.9892563661560416	0
Do you wish to book a table to dine there?	[]	do u want to book a table there?	0.0037903261836618	0.9931623935699464	0.9893720673862844	0
Alright, Where are you headed? Do you know where you would like to depart from and at what time?	[]	ok, where are you going? do you know where u wanna go and when?	0.00446871900931	0.9938785433769226	0.9894098243676126	0
Yes, I can help you for which I need the information on your required number of bed rooms in that apartment.	[]	yeah i'll help. but i need to know how many bed rooms do u need	0.0030556095298379	0.9926114678382874	0.9895558583084494	1
Yes, I guess I should. Could you just add Apartment viewing.	['Apartment viewing']	yeah i guess i should u could just add apartment watching.	0.0043789902701973	0.9940040707588196	0.9896250804886222	0
Sorry. They do not have live music.	[]	Sorry:) they don't have live music	0.0040602264925837	0.9937084913253784	0.9896482648327948	0
Excellent choice, thank you. Also could you tell me the forecast for March 3rd?	['March 3rd']	awsome choice, thanks! and can u tell me the forecast for march 3rd?	0.0033130412921309	0.9929720759391784	0.9896590346470476	0
Yes, thank you! Can you tell me the city?	[]	yea, thanks for that! can u tell me the city?	0.0044298390857875	0.9940901398658752	0.9896603007800876	0
What is your favorite category of event that you want me to search and in which City you like to search for that event?	[]	what kind of thing do u want me to search and in which city u wanna look for?	0.0053981519304215	0.9950632452964784	0.9896650933660568	0
Sure, what date do you need it? Where will you collect it?	[]	sure what date do u need it? where will u collect it?	0.0036654321011155	0.9935542345046996	0.989888802403584	0
That sounds better. Can you book me one ticket?	[]	that sounds better:) can u book me one ticket?	0.0052540441974997	0.9952567219734192	0.9900026777759194	0
So you want to schedule a visit to Casa Bonita on March 11th. Is that correct?	['Casa Bonita', ' March 11th']	so u wanna go to casa bonita on march 11 Is it right?	0.003003547899425	0.9932496547698976	0.9902461068704724	0
Where are you departing from and traveling to?	[]	where are u going from and goin to?	0.0043729930184781	0.9946269392967224	0.9902539462782444	0
Yes, I'd like to watch High Life. That'll be all I require for now.	['High Life']	yeah i wanna watch high life thats all i need for now.	0.0033038852270692	0.9936888217926024	0.9903849365655332	0
What is your destination and departure date?	[]	Where do u go and when?	0.0036591370590031	0.9940952062606812	0.990436069201678	1
At what location do you want to depart from and what date and time will you need to rent it?	[]	where do u wanna go and what date/time will you rent it?	0.0031748821493238	0.9937641620635986	0.9905892799142748	0
Okay! there are 10 hotels that will match your requirement. The 4 star hotel, 1 Hotel Brooklyn Bridge will suit your requirement. Do you wish to book here?	['1 Hotel Brooklyn Bridge']	ok, yea! there are 10 hotels out there that will fit your needs. the 4 star hotel, 1 hotel brookly bridge... do u want to book here?	0.0030223184730857	0.9936230778694152	0.9906007593963296	0
Can you please confirm that you need 3 rooms for the reservation on March 1st?	['March 1st']	plz confirm - u need 3 rooms on March 1st, yeah?	0.0047647375613451	0.995369017124176	0.9906042795628308	1
Hello, I wish to watch some Suspense movies of any type of show. Please can you find me some?	['Suspense']	hi i wanna watch some suspense movies of any kind. can u find some?	0.0031875020358711	0.9938095211982728	0.9906220191624016	0
Sound good. Can you help me find a round trip flight?	[]	sound good:) can u help me find a round trip flight?	0.0042277816683053	0.9949223399162292	0.990694558247924	0
It's category is Electronica. Do you like it?	['Electronica']	it's electronica:) do u like it?	0.0037630605511367	0.9944796562194824	0.9907165956683456	0
Where would you like to initially pick the car up from, and what date will you begin your rental?	[]	where do u want to pick the car up first and what date will you start renting?	0.0029550394974648	0.9937692284584044	0.9908141889609396	0
From what date and form which City do you want me to book the flight and to which place you are planning to visit? I want to know this to short-list my searching process.	[]	from when and what city do you wanna book the flight and to what places do u wanna visit? I wanna know this to recommend some cool stugg which u'll certainly like	0.0033819442614912	0.9943197965621948	0.9909378523007036	1
Do you have a preference for Music, Sports, or any other category?	[]	do u like music, sports or anything?	0.0034814714454114	0.994485318660736	0.9910038472153246	0
Would you like to leave on March 3rd? Where will you be parting from? Do you have a preferred time you would like to leave?	['March 3rd']	leaving on March 3rd? from where? what time is better for u?	0.0029577168170362	0.9939631819725036	0.9910054651554674	1
When do you plan to depart? Do you have any preferred airlines, such as British Airways, Alaska Airlines or any other airline? From which location will you be departing from?	[]	when do u wanna depart? and what airline do u like? maybe british , alaska or other? from where will u start the trip?	0.0031108134426176	0.9941574335098268	0.991046620067209	1
Thanks. Could you also help me find a hotel in the area?	[]	thanks:-) can u help me find a hotel in the area?	0.0038278130814433	0.9948903322219848	0.9910625191405416	0
